user_id,session_id,timestamp,session_length,messages_sent,feedback_rating,resources_clicked,recommendation_id,recommendation_type,click_through_rate,feedback_score,moderator_id,chat_sessions_moderated,avg_response_time,user_satisfaction_score,assigned_sessions
f994ff6a-697f-42fd-ac6a-b4b848914731,a7c8560d-2c02-4c02-bf61-b8e4b6f572b6,2024-01-31 10:34:24.185968,26,2,4,0,c438e082-82ac-4978-9e4c-8e028fb1a09a,Blog,0.47,4.0,9ff5909c-9a7c-4578-a0fa-04ac852170be,386,19.4,4,17
8a2667b1-9635-44bb-bde9-3caaf25a95f4,5aa009b9-dfa3-48b4-b291-2b625ae2a873,2024-11-30 05:10:29.977122,94,45,2,1,a1edb5a3-0dfe-4983-8573-0bd29597a41c,Podcast,0.58,1.0,fe3ca48f-5c43-45ca-b687-46586ac59cc4,150,19.04,4,7
8a2667b1-9635-44bb-bde9-3caaf25a95f4,5aa009b9-dfa3-48b4-b291-2b625ae2a873,2024-11-30 05:10:29.977122,94,45,2,1,66c0e3b0-cd4b-4b21-bb59-59eb6a46e4d0,Video,0.64,3.0,076915e1-99b4-4968-8331-54350f1102b0,225,15.78,5,10
30589914-06c3-4b3d-bfaa-39f3c3031715,dacf8b32-e7c8-441c-a624-5f9fe5c0e966,2024-03-25 20:30:07.728041,48,26,3,3,,,,,7f8b43f5-0152-4f7a-9faf-ae080017fe9a,358,6.04,2,16
b07a6f1c-7084-4ada-9a5d-a803f79235e3,cdda0ad4-7908-4957-953d-57f9060853f3,2024-01-25 00:10:17.151523,45,18,2,2,,,,,68a2c535-e858-4578-82bf-479f5e50b18a,282,19.11,5,13
cabf2d10-1f4d-4691-94ec-120e6dca67cd,4ac1f83e-c22e-4992-b333-3385ed0383ea,2024-11-19 06:33:40.225227,78,7,3,3,,,,,f2d417f1-5eb6-4849-9d3a-2c965f0278a6,477,14.77,2,21
930a51e9-1a76-484b-9a2a-62d4e6fafb07,143d08f1-5a6a-488b-ae48-e75ad334e7c0,2024-03-09 10:03:32.533772,66,4,2,0,c1625b8b-b339-42cd-bfd1-0d8e59052a68,Podcast,0.68,1.0,df47acaf-2bf3-4bdf-b50f-ba99b8d2fa89,459,15.66,5,21
3a02c1d2-e880-4ecb-86aa-43151ebbebb6,bf7cc909-cdb8-48bb-9649-286d25a42d52,2024-01-12 09:51:06.235161,124,61,3,2,3e532767-b128-4a8d-993c-0f95320aefa9,Blog,0.59,3.0,9132caa1-bb9e-4a75-9efe-663693ee6180,480,12.15,4,22
7c00a8fd-cb4d-48c6-8240-f17df484d14d,1237e0d0-875d-4284-8b4f-86688eaf0348,2024-08-26 21:14:45.803243,18,23,2,1,,,,,e6c12bb3-d72d-4683-8cb7-a2e408755b3e,331,2.98,4,15
f2b6f95b-6071-447d-9bd0-a7263223e0e0,044cbd67-636e-4f2d-a03e-b95150447d26,2024-12-18 20:15:08.120327,118,59,5,2,074ebfc9-5974-49fc-9b3a-70a5faff4c3e,Blog,0.89,2.0,4acafd75-dcdb-49ca-a2e4-50341a1750bf,475,5.45,3,21
057fb8e0-af20-42ab-882b-e37cee439aa7,5dff8dcb-425d-466e-b716-f0be60a7d07f,2024-10-10 20:32:54.304201,52,43,1,2,,,,,71676997-8081-4f64-8c62-aba1523e41f1,103,12.51,3,5
7c08b4af-6664-4d11-acea-38faaf242491,e7f6edf0-d24c-4317-845f-adb3fa63c3c9,2024-04-30 13:16:46.048272,19,70,3,6,,,,,6ac9de86-006d-45bf-adde-238879f8860c,110,4.73,2,5
3d46c435-50c3-484f-84c3-8af236d0a169,a0089149-0085-4bdb-9ac6-eae885614161,2024-05-24 01:08:24.378392,76,45,5,2,7ac1d667-c001-4b2f-95f1-718fc7e6e469,Blog,0.2,4.0,2b85ea0c-ec66-4cab-85cc-5128d99e2a17,180,5.35,1,8
55eb7187-5294-4a4d-a6de-94ff03d019ad,e3ebd4a4-2103-48fc-8d43-c1ed2d7f806c,2024-06-20 05:01:59.736470,82,18,4,2,,,,,956a2f33-2b12-469d-8c0d-717929260301,351,11.12,2,16
188e5d73-c1c5-4706-b3fd-3d6555d8ba01,5b86bd30-6c5f-491e-b868-8386411369e7,2025-01-03 21:28:31.998156,109,49,4,3,,,,,79e74b69-af51-44cf-8df8-5edbbbf6d562,355,14.86,4,16
b8eb99f3-f69a-42f7-99b8-aa2b85a0d48f,04969e1a-924d-4048-898d-41fea3788397,2024-08-03 15:30:54.749203,66,35,1,1,,,,,71676997-8081-4f64-8c62-aba1523e41f1,103,12.51,3,5
69a317d0-6d91-416e-8a81-4180129c8d93,4926bb4b-7cc6-41ed-9327-f1bb5386654e,2024-06-18 17:03:10.303397,44,15,1,3,,,,,076915e1-99b4-4968-8331-54350f1102b0,225,15.78,5,10
e6fa483e-8e43-4e34-828f-1d0d25c3989d,85590303-dec0-4bbe-98c3-4a0e28dea5b6,2024-04-12 11:37:50.491127,89,37,2,4,05f3ad40-dd67-4243-b972-73ad654fd0d2,Video,0.75,4.0,f15e58af-4816-4274-af50-d83c52b00c09,371,18.07,5,17
e699ec39-cb14-4fed-80d7-d99745921d32,161fc148-c5a8-4674-9e4e-7d606ff61e53,2024-08-08 09:24:53.002171,84,37,2,0,81af875a-1cdc-4a36-a6b3-2858ec587b8f,Video,0.47,4.0,6c21531c-1493-414c-a4c7-8d35a2339fb7,172,19.14,2,8
1df16398-d6c2-4542-8a45-3728e2e99926,4216abdc-86fc-4261-8746-1f7414bfe492,2024-07-21 16:34:55.595580,113,28,5,3,,,,,9132caa1-bb9e-4a75-9efe-663693ee6180,480,12.15,4,22
2f3f1436-b450-4ba1-b62f-a9a9fa8a4125,4daedf6d-0160-451c-91c6-29dc2256bd23,2024-02-13 02:13:25.450326,103,13,3,4,ad92747d-4045-43db-9751-7a2832b212df,Blog,0.29,5.0,19a99b44-eb88-433b-adef-f109b2a5b61a,100,7.47,4,5
fcc4229b-f615-4a1b-9b48-4a67fb7452ee,baf6bd7d-351d-4999-9ae0-4abb9e97dc28,2024-05-09 19:11:17.449445,115,39,5,4,,,,,c7ed4b14-0687-49b2-b929-e3daac3f0ab7,90,17.39,3,4
fb9403b5-39e4-49b3-94ce-354395dabc88,a892c24a-66d7-4750-87da-38f9de58302b,2024-04-29 20:51:02.277128,57,17,4,0,,,,,9ff5909c-9a7c-4578-a0fa-04ac852170be,386,19.4,4,17
b2aae26c-d33a-4188-b623-3bedaf5285c0,52b90be8-baac-4af2-9592-2b350f10aafa,2024-08-17 11:04:31.427005,28,39,3,1,,,,,99415163-e4a7-44f5-82e5-ebcc6d19ef87,399,3.83,2,18
1f6ba9a7-5d12-4ef9-aea8-b7556187d22f,b172a1e9-9e84-4b3f-b7d0-dffc27b73561,2024-01-26 02:07:44.136656,36,28,3,1,5340e095-4779-4a04-b9f6-bc2ccdd8c357,Blog,0.73,3.0,12b59496-51e9-4959-a163-93af46ba2280,254,12.44,4,11
a66d82d2-be59-4378-97f8-07a1fc6830d6,108f1810-af88-47dd-a225-5a73baa58ba7,2024-10-14 01:15:57.296035,93,26,5,3,,,,,222a3d85-66c0-4992-99d2-9b13dc94b9fe,367,13.82,2,17
e8cbf2a1-9a48-4f52-9297-74362054e778,668f5eec-6247-4fd7-b1f2-ee7056ae66be,2024-12-06 22:56:49.963989,76,57,5,3,,,,,c3f76036-879a-4b96-abca-a0fe289bae01,460,13.93,5,21
dfbece67-cb30-4723-8d9a-177510f91bb2,310a4480-4735-49b4-981e-ec894c080b98,2024-12-18 08:06:39.323550,135,32,3,3,f881660c-097a-4166-898e-86806601965d,Video,0.28,1.0,bc3f54c9-169b-404c-85a2-b31dc3de766f,256,8.68,2,12
92890439-86ca-4d6d-9e14-2c861802ef25,1cde6222-d3e8-4ed8-bff4-686b43dbfb97,2024-12-15 12:34:21.427489,54,22,2,1,,,,,68a2c535-e858-4578-82bf-479f5e50b18a,282,19.11,5,13
9e30702e-ffc2-4331-8282-e03d1d6eca29,2169a9b2-fc70-4887-963e-2de6258b3984,2024-01-23 15:34:14.549674,39,16,3,2,,,,,1de0004c-c52a-4f9d-b038-d89d0c0646fd,373,30.71,1,17
513e1a38-58ac-4794-80f7-1337ace6fb49,c178e749-c1bf-413a-bdb1-5608a4bec295,2024-01-29 11:27:49.339660,22,26,1,4,7834c012-2b78-4362-8825-d700d0e737ac,Podcast,0.67,4.0,48d83eeb-1a3f-446e-afaf-071d837da155,308,9.86,5,14
cc6e6787-0b2f-4988-a5da-58323e99a563,07043ee2-6a6b-4636-bde1-05ca31735475,2024-08-09 01:55:53.925069,49,25,4,2,,,,,4acafd75-dcdb-49ca-a2e4-50341a1750bf,475,5.45,3,21
3db43f76-4726-46b0-9baf-1a7a75bc1a18,d404c6f5-a680-4bdd-8471-68fa6685c9d8,2024-07-16 18:12:38.437419,69,4,2,2,b9ed69f8-d699-488f-be60-bcce98bd0533,Video,0.33,1.0,f2d417f1-5eb6-4849-9d3a-2c965f0278a6,477,14.77,2,21
a798d3a9-5848-4723-9cc0-50c5054a9fa2,1a2d87a0-d63c-4a01-bd9c-84ff765d3ef5,2024-12-09 03:08:30.179413,111,13,4,1,,,,,68a2c535-e858-4578-82bf-479f5e50b18a,282,19.11,5,13
04b6b8e9-eb76-42f4-a687-3cca20f36384,e5d79ab1-ae0d-47a4-86de-534043184303,2024-04-04 03:44:22.969506,75,3,3,2,,,,,38790191-59cb-43ec-81aa-41e76ebc3cc3,435,7.08,5,20
93d1fae5-34e1-426f-b370-d31942193cda,78b99389-058c-49b2-ad91-a2b7e7cf2eb5,2024-02-25 23:07:57.728458,15,53,4,0,,,,,d8ebcd7d-3075-46db-b26d-6cfcf5eed530,487,16.05,2,22
e0c0accf-8ef4-42fa-a773-4a89d57bda9e,7261882c-87d7-424a-b7c3-cecbde7bc8b6,2024-01-30 09:05:42.165528,110,58,5,3,bb307922-6cc5-4f89-92a9-b9566eb7c259,Blog,0.43,5.0,99415163-e4a7-44f5-82e5-ebcc6d19ef87,399,3.83,2,18
e0c0accf-8ef4-42fa-a773-4a89d57bda9e,7261882c-87d7-424a-b7c3-cecbde7bc8b6,2024-01-30 09:05:42.165528,110,58,5,3,23787e28-96c3-4891-ad6f-7560951b3394,Blog,0.5,4.0,48d83eeb-1a3f-446e-afaf-071d837da155,308,9.86,5,14
c4c7f2dc-634b-4e20-b107-cc5acffcad10,b7a45797-66ce-479a-a17c-71c586f72d81,2025-01-08 02:10:36.626457,6,23,5,0,dcdcfacb-4c60-4308-8314-7ff0c838b958,Video,0.87,1.0,956a2f33-2b12-469d-8c0d-717929260301,351,11.12,2,16
ca35ae97-8f2b-4508-8085-a9363b9a6994,4a256ead-79ae-4173-beae-50cfeb6517eb,2024-08-21 05:24:49.281869,112,47,2,4,1cc1e776-d92a-4881-9c0c-25ae656346f5,Video,0.38,4.0,b86c6d0f-cb5f-418e-8f2e-b8cd87a85d1d,169,15.58,5,8
ca35ae97-8f2b-4508-8085-a9363b9a6994,4a256ead-79ae-4173-beae-50cfeb6517eb,2024-08-21 05:24:49.281869,112,47,2,4,474d3d1f-a0de-4cdf-8755-ba4f9ab9cde0,Video,0.97,4.0,d8ebcd7d-3075-46db-b26d-6cfcf5eed530,487,16.05,2,22
e8553b40-9f5a-4f5b-9165-62b94d83e368,f96d9909-2665-4863-bb9b-411dee913f68,2024-12-07 11:40:05.523596,14,46,5,3,,,,,8da56bb7-e9f4-4617-963c-6ea18d9c900f,383,6.33,2,17
ac11945a-9ac9-4da3-b484-1d748ddcfff6,26f5f2bf-6ec7-417a-a754-bd8f7f82975c,2024-11-22 03:37:30.584750,92,47,4,2,,,,,6ed567f1-772b-4615-9ca1-5bb42ee7a9c8,413,5.01,5,19
5aa01571-c7f4-4abb-a742-8aec21bbc111,d72cca8e-6c7d-4de5-9204-845196d836bf,2024-05-01 07:06:17.548308,67,22,3,4,,,,,12b59496-51e9-4959-a163-93af46ba2280,254,12.44,4,11
2b13fa5c-317c-4e37-9c04-fea683d23f43,00e00d14-221b-43e8-881c-31f9a6c91a5f,2024-07-03 12:12:28.260859,15,34,3,3,,,,,b9acd7b6-9fa9-41d3-ab75-f642059ebab6,361,10.57,4,16
30734e2d-5777-4469-b9f0-a50381629fba,9200e118-5460-42c4-9e29-4d383b241bda,2024-11-05 02:35:45.428538,119,47,5,2,bc075132-7e2c-4f92-80dc-3cc5d3b77123,Blog,0.53,1.0,38790191-59cb-43ec-81aa-41e76ebc3cc3,435,7.08,5,20
fb7322d4-b1a9-46c3-96ae-1ccd82a3a7b4,190d75f3-c5e0-4079-8469-8d433909053c,2024-09-12 09:46:49.175929,85,8,5,0,13aa78a8-c444-4ffd-a69b-cd688941402b,Video,1.0,4.0,63dce952-3c4a-4065-8262-a2d47a3b306b,257,5.27,2,12
4e7ea364-e917-49f7-9445-d48891e609f2,b655cf95-2a7a-4ab8-807b-ed6ae2f4f934,2024-11-10 06:38:03.755548,12,40,5,3,,,,,8e4cc3b5-70a3-472f-aa37-31cca485d1c9,287,6.15,4,13
493c4e91-4edf-48a3-be75-76a7d676e8d7,dd97cdda-5700-47b1-8e9d-0b5100be4654,2024-10-05 23:59:55.683508,39,73,6,3,0e0987f4-0591-41b3-8f12-2c798bed29f1,Video,0.54,3.0,63dce952-3c4a-4065-8262-a2d47a3b306b,257,5.27,2,12
493c4e91-4edf-48a3-be75-76a7d676e8d7,dd97cdda-5700-47b1-8e9d-0b5100be4654,2024-10-05 23:59:55.683508,39,73,6,3,5bb813b1-a70b-4e28-bebf-fa475d60493d,Blog,0.3,1.0,9ff5909c-9a7c-4578-a0fa-04ac852170be,386,19.4,4,17
493c4e91-4edf-48a3-be75-76a7d676e8d7,dd97cdda-5700-47b1-8e9d-0b5100be4654,2024-10-05 23:59:55.683508,39,73,6,3,f9e03e69-b7ed-4b96-bdbd-821abde95511,Podcast,0.46,4.0,e5c967d6-289e-44f9-8d55-e9d2617e0887,45,13.78,2,2
5b5762f9-f2a7-4c45-bfbf-e690ad063000,36b9126c-3437-4fcd-ab80-a36a5a440159,2024-03-22 01:24:53.953402,39,44,3,0,,,,,fffe1342-6ebe-4458-8c56-eff147d66be5,48,7.97,2,2
106f668d-c47e-44e8-8251-82a713de884c,14ebdff6-0bf0-4403-9d47-bae98767e6fa,2024-08-11 13:25:10.697850,37,19,5,4,4ba9d806-0e3b-42af-a729-f79b445b50e2,Video,0.16,5.0,efe52e44-d72a-4d0f-82a6-dfde8321c51d,465,6.07,3,21
2e520b9e-8583-4a4f-afde-9056bb910822,f98d872c-f1fe-42cb-9ddd-5f595d68e367,2024-02-05 09:32:29.602318,10,81,2,6,eccd4e7e-8a8e-4507-aa96-4fa99922a220,Blog,0.5,3.0,2b85b9a1-2d7a-4f6d-978f-2cb21e0447b0,274,14.83,4,12
4bf2ac88-cff7-44f1-b3ff-b53af19f117c,c4efbb4e-c293-49b5-82a9-b21487f03772,2024-07-03 20:21:56.116930,110,41,3,4,1150e284-1921-4225-89f2-8904dd851791,Podcast,0.31,5.0,34bf3ff2-34d3-4105-966f-ada0b1332093,447,16.7,5,20
4bf2ac88-cff7-44f1-b3ff-b53af19f117c,c4efbb4e-c293-49b5-82a9-b21487f03772,2024-07-03 20:21:56.116930,110,41,3,4,54b1989d-6512-4218-9ee6-c86641b2132d,Blog,0.26,3.0,4fa1a78d-d849-4e4c-a082-90d2c076f14e,332,11.8,5,15
848029f2-0d50-4e0b-845f-77adb1aa84f1,4598f508-c4c6-463a-b0a9-8d19bb86fbe9,2024-11-20 01:00:14.002490,107,37,4,4,,,,,61cb9865-afd7-4eb2-a82c-c77d8546b1c0,102,9.37,2,5
62f7ba67-8b47-4ae3-9041-5a9bb7a0dd22,69da2181-7f1b-4bad-8bfc-1c7c84b60bcd,2024-08-16 17:25:06.038973,45,6,5,1,,,,,48d83eeb-1a3f-446e-afaf-071d837da155,308,9.86,5,14
7fd10a4e-634a-4d6c-8d31-d86d08db3fd6,22721e35-4f03-45e6-b681-e72a2f774681,2024-12-20 02:58:10.528025,38,33,1,3,d2c34f39-0ab6-494d-93fd-1bd91b9dbd99,Podcast,0.61,3.0,cb260e80-19a6-4ae3-8ad4-7a1334e2269d,269,11.11,2,12
0914c139-6489-46ff-8a3b-b1dac5596047,51bc23df-270a-4223-8338-8f15209b75d6,2024-06-21 17:17:09.892825,11,34,3,3,,,,,d8ebcd7d-3075-46db-b26d-6cfcf5eed530,487,16.05,2,22
d087cf0f-4b31-4c40-98c7-72f4b7cbfec9,2fd69ba2-eba6-4376-a6e2-9c19022f5e17,2024-12-31 06:07:54.392411,92,58,3,1,,,,,5aa83f15-f8fb-4be9-b0d2-271cc5dee961,380,2.7,2,17
eedad0f0-4eac-4dfb-8488-af4572aa6c17,3428cb49-1f77-4b9d-a990-df4c94705760,2024-06-06 12:59:11.884257,76,6,5,2,43d542f6-ff5d-4252-9498-e85c73667164,Blog,0.19,5.0,5e26e3e5-d1f8-4803-9810-ecdbf634c080,441,7.48,2,20
c0e6c134-cf1f-4660-a54e-36e2aa7448a6,0c4cefb6-2b22-4ee5-8145-4a4d9117f8d4,2024-11-11 07:36:19.744709,16,37,2,2,66e64f9b-7758-44ce-8962-5ea5bf1e00f0,Podcast,0.58,5.0,d32e4b22-fdd1-4a8a-a667-7c4bc226b18f,427,7.08,4,19
1d7f7dbb-15fa-405e-bf3e-21b047e9117c,a244c0ed-e245-441b-9222-a0a8d715d68c,2024-10-16 08:05:12.829935,38,33,4,4,,,,,48d83eeb-1a3f-446e-afaf-071d837da155,308,9.86,5,14
090a1819-f4db-4fe5-9042-6847921791d6,fe498551-78b6-4010-b23c-4ae2bf17fc4a,2024-05-10 15:29:34.183593,37,22,3,0,,,,,b427db6e-742a-412e-b454-6235fb059320,164,18.23,4,7
3891e03e-326a-47d7-9de7-f47e5c4dc707,ab8cf1b4-ebee-4c3f-91f1-397c0be65407,2024-01-24 10:32:09.969366,62,27,5,2,14497d26-8df8-4af2-96c5-a03048863af1,Podcast,0.73,1.0,efe52e44-d72a-4d0f-82a6-dfde8321c51d,465,6.07,3,21
42b39a4a-3994-4f7b-b971-2edddd329c4d,d6be3a3f-fd9a-4f6f-bbb1-d40028b7b9f1,2024-01-25 11:37:48.974867,32,7,5,0,,,,,40454813-56e2-437a-865c-43a03b1b6dea,436,5.35,3,20
59e8c74d-b490-4f9c-829b-7db400045cd9,97233fa7-4cca-42e1-810d-33752d4e8610,2024-08-18 15:00:22.866900,66,6,2,3,3a9747ae-f50a-45a7-8072-bdee31a3c3e0,Blog,0.37,5.0,e7872416-80cb-4273-8445-62008303ee39,83,15.88,3,4
b68becc8-2fa5-41e9-bc46-9a592a609e7a,5d23015a-c052-488b-b976-d5c9732744da,2024-02-05 09:09:02.987030,110,62,4,0,7ebe6122-03f8-4762-9372-e70ba1eeef10,Blog,0.39,4.0,f2085ef9-b916-4e0b-8f97-7dfca18c31ad,493,10.96,3,22
b68becc8-2fa5-41e9-bc46-9a592a609e7a,5d23015a-c052-488b-b976-d5c9732744da,2024-02-05 09:09:02.987030,110,62,4,0,1f82659e-e7b1-4476-bfb5-54428fc05f37,Blog,0.37,4.0,0b5b21c1-9399-4205-b595-3645105e6a87,345,11.3,5,16
f5ed2c3e-3f1f-422c-a18d-30abd813a5f4,d68f410b-070e-40b2-b49c-a1ba51c76de1,2024-04-14 06:41:41.752864,41,4,1,3,,,,,61cb9865-afd7-4eb2-a82c-c77d8546b1c0,102,9.37,2,5
ec0fa723-5f82-4f17-8b88-66d28391d3ff,fa80d75c-5294-4ee9-a864-3eee9d68e221,2024-05-21 01:19:51.889201,103,30,5,1,,,,,4acafd75-dcdb-49ca-a2e4-50341a1750bf,475,5.45,3,21
0e6e8a9f-daa5-433b-bdba-ed66a2c22161,c2da48af-41cc-4a74-b1aa-a3f7c64dfe22,2024-08-14 21:02:06.004736,48,11,2,1,,,,,3ebd21aa-10ac-45b8-af2d-38a9a5cf17cf,179,2.0,3,8
96ba0630-d886-4fa3-88b3-f74b888ce744,8de4c4c5-de1d-45f7-b6f4-de839b3dec0c,2024-09-24 09:35:58.666628,108,30,5,4,,,,,d8ebcd7d-3075-46db-b26d-6cfcf5eed530,487,16.05,2,22
ac3606e2-c63b-4e6b-b0cf-144e648ec4ee,8fa38f69-ab22-47f9-8e7b-50f5066f1045,2024-09-15 00:12:50.258115,90,31,5,2,,,,,99415163-e4a7-44f5-82e5-ebcc6d19ef87,399,3.83,2,18
bab31911-49ab-411e-b19d-c971b0d1d955,3eaaaa5c-c1ab-42f2-8f9f-e36805943f72,2024-02-05 23:00:47.142024,114,31,5,4,,,,,5c15fc91-8e31-4347-b717-14a4177cbff1,256,8.35,2,12
f5858b8e-e9c8-41d2-9d80-5d2c23b29bc3,a5565a8b-ee1d-4b38-a722-3aa425688b3a,2024-03-25 04:50:34.471020,39,9,4,3,006e089d-85cd-49b9-86cf-c6e9527efade,Podcast,0.22,1.0,6676935a-0cc5-4dd6-a15e-9820037abceb,95,16.6,5,4
90a55c8e-8d3e-44f0-96d9-1bde9d13826e,cf5ed20e-11ce-4e9b-b42e-5e9d76624190,2024-10-28 10:37:02.351161,69,3,5,4,,,,,c554991b-ce5f-4a57-93d2-a3dca90039aa,369,11.41,5,17
b165ff67-9165-4291-a33f-72a0643f1ef2,a33a01bd-915d-4988-a128-7f8ad4b5ea5c,2024-12-19 15:13:39.725885,123,40,5,0,,,,,9132caa1-bb9e-4a75-9efe-663693ee6180,480,12.15,4,22
b5968c9d-c567-4d9a-8d70-49b2d14e5afa,220a1310-e3d1-4b87-99f9-239fadb12c0b,2024-03-17 20:07:34.006733,105,40,5,3,eb2f9f4b-bc2c-4d72-9cba-68e9794627c3,Blog,0.68,3.0,b427db6e-742a-412e-b454-6235fb059320,164,18.23,4,7
b5968c9d-c567-4d9a-8d70-49b2d14e5afa,220a1310-e3d1-4b87-99f9-239fadb12c0b,2024-03-17 20:07:34.006733,105,40,5,3,57e84b72-aaa6-44cb-93a4-00eefe4f8957,Podcast,0.11,2.0,0b5b21c1-9399-4205-b595-3645105e6a87,345,11.3,5,16
3ff0c170-56f8-47bf-abcb-466be43ffb94,69204038-f9b8-4437-9061-6ed70f4dec15,2024-10-20 13:01:39.684124,51,37,4,1,,,,,8e4cc3b5-70a3-472f-aa37-31cca485d1c9,287,6.15,4,13
2e057172-8262-4916-aa28-49c463bdf3f1,c7faa47d-8af2-402e-aba1-e63c4c9f9229,2024-07-20 14:43:03.095020,82,36,3,2,76814eca-8e38-4472-afd5-876a78c7b1a2,Video,0.92,2.0,e7b0cf47-7021-4f5b-86b8-e18843844ab5,294,2.65,2,13
2e057172-8262-4916-aa28-49c463bdf3f1,c7faa47d-8af2-402e-aba1-e63c4c9f9229,2024-07-20 14:43:03.095020,82,36,3,2,9f85c180-bfb3-401c-a317-6d303b3fe377,Blog,0.57,2.0,8da56bb7-e9f4-4617-963c-6ea18d9c900f,383,6.33,2,17
00f7f20e-d189-456b-8e9d-366b89e210ab,dc4cec8e-8a57-4153-bf24-40f65f839a42,2024-04-27 13:11:01.740717,7,24,1,3,,,,,3cdba36a-03ce-4f77-8195-83a39fe1470a,163,18.53,3,7
14a8e350-227c-4b18-8a69-5421ac23b9fe,14ac300f-0bbf-401a-8fed-58732ae09696,2024-07-17 13:01:51.941063,5,31,3,3,,,,,e7b0cf47-7021-4f5b-86b8-e18843844ab5,294,2.65,2,13
77061740-c93d-43b8-a781-be68c1fc05ef,eb1a582c-f75d-4656-8385-a2a7e0ac17d0,2024-03-22 15:59:11.339811,9,6,1,0,,,,,c554991b-ce5f-4a57-93d2-a3dca90039aa,369,11.41,5,17
e900ca7a-f1a3-409d-995b-8f4dadf1e140,39c07121-c1ed-4586-87f3-c429aeeb07a8,2024-02-29 10:27:03.566517,112,2,5,2,10a5ce08-522f-40cf-889e-df0a62974da5,Video,0.96,1.0,efe52e44-d72a-4d0f-82a6-dfde8321c51d,465,6.07,3,21
e3c775f0-dc42-4cc6-9953-b62cd3780fd0,0cbee6d9-3601-4cea-bd2c-b569349fd5d4,2024-05-04 17:50:40.113409,18,20,2,1,12a62264-93fa-4d39-bf93-b52f15e32478,Video,0.51,2.0,38790191-59cb-43ec-81aa-41e76ebc3cc3,435,7.08,5,20
7cfe29a4-072a-4fa2-afd5-458b147880d0,f6a8da75-4e2e-4478-ae21-19aac7b548f8,2024-06-26 10:28:47.499541,107,28,5,3,,,,,1de0004c-c52a-4f9d-b038-d89d0c0646fd,373,30.71,1,17
1a485f25-0e87-42e0-ae21-1ed4523a6412,3ebf351b-a22e-40e5-9ebb-ed7af0b1132e,2024-05-15 19:46:17.839694,31,11,2,3,,,,,973e01c9-bcaa-47c7-a2a1-e0c9c8078e8d,165,11.7,3,7
c72d858a-d9db-4421-8eea-8949871e4f3c,a1355c01-8ae9-42ef-b066-21e4575f5838,2024-06-09 06:44:18.695861,13,4,4,0,,,,,83325d5d-fa49-4736-8ed3-a53346d6e071,336,13.9,2,15
c6d477af-45de-4d68-8972-0d82e15e125c,6b182757-0a31-4732-9f4b-62e3ab59271b,2024-02-14 13:40:52.813999,99,28,3,6,1fc44847-4bea-4ec4-b57d-13cae35c3d0b,Podcast,0.6,3.0,7f8b43f5-0152-4f7a-9faf-ae080017fe9a,358,6.04,2,16
c6d477af-45de-4d68-8972-0d82e15e125c,6b182757-0a31-4732-9f4b-62e3ab59271b,2024-02-14 13:40:52.813999,99,28,3,6,e1f7c9b7-9439-4b5b-a065-e7fab5fe27bd,Blog,0.18,1.0,83325d5d-fa49-4736-8ed3-a53346d6e071,336,13.9,2,15
c137b04c-b426-466a-9579-15316659743d,b50ed83c-8344-4814-8887-5dfed2d00fef,2024-10-15 04:52:57.954880,19,6,2,1,eb8b89de-6d27-459e-8887-67868be07290,Video,0.73,1.0,6c21531c-1493-414c-a4c7-8d35a2339fb7,172,19.14,2,8
1b45c892-335a-4092-87b9-6f9d291ff177,5383a54f-d77b-4da8-afe7-9df069fdc00e,2024-09-28 15:37:16.866383,94,49,5,2,bb68da42-5f9e-429d-b79f-46f896af49c2,Podcast,0.84,5.0,79e74b69-af51-44cf-8df8-5edbbbf6d562,355,14.86,4,16
a5bcd695-48d7-4eca-a701-7a4f112b42ab,9c8dc74b-42b8-40e6-9239-67a501e51c07,2024-01-15 17:52:48.241128,55,39,3,3,,,,,64299ddd-d240-43e8-9054-25f78189bbff,264,9.65,2,12
73d7e4dd-2674-4531-b025-472dbbfd1adf,460fc9a6-f23f-4400-9cc1-e6879c8fddad,2025-01-07 17:32:19.672472,97,49,4,3,,,,,1de0004c-c52a-4f9d-b038-d89d0c0646fd,373,30.71,1,17
82b3d652-befd-4c98-9683-d88f60a6cda6,e6aa4732-d5cb-4324-8813-1d2b069984a7,2024-09-27 14:23:38.796478,55,2,3,1,,,,,b86c6d0f-cb5f-418e-8f2e-b8cd87a85d1d,169,15.58,5,8
ddfe82dd-76fc-4763-98b5-14ad998c906d,9f026a35-de88-46ea-82aa-1255daf19eef,2024-03-10 02:42:22.226079,67,15,3,4,,,,,99415163-e4a7-44f5-82e5-ebcc6d19ef87,399,3.83,2,18
c083fd57-be17-4cb2-b930-fea42dc523c0,0fb3c026-3cf8-42be-abc9-ca144692257d,2024-11-07 15:18:50.692272,100,11,5,3,,,,,bc3f54c9-169b-404c-85a2-b31dc3de766f,256,8.68,2,12
ff439afd-f2d6-4391-b8f9-cc2e1768ce35,869ec43b-a551-4eb9-94fb-17d2299f9e96,2024-12-07 00:11:05.746880,128,10,5,1,,,,,38790191-59cb-43ec-81aa-41e76ebc3cc3,435,7.08,5,20
996f96e3-08e1-49d9-8925-4237ed755db8,66b7c36f-65bf-4398-9509-09a214da2068,2024-05-13 18:16:28.957242,117,26,3,0,,,,,222a3d85-66c0-4992-99d2-9b13dc94b9fe,367,13.82,2,17
